v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d048707	chr4	4061092	4062589	Zm00001d048707	-	chr4	4061092	4062836	Zm00001eb165590	Zm00001eb165590	-	1497
Zm00001d011327	chr8	146307231	146308493	Zm00001d011327	+	chr8	146307231	146308493	Zm00001eb358020	Zm00001eb358020	+	1262
Zm00001d043845	chr3	213907254	213918290	Zm00001d043845	+	chr3	213907686	213918290	Zm00001eb156610	Zm00001eb156610	+	10604
Zm00001d004138	chr2	86059704	86060252	Zm00001d004138	-	chr2	86059704	86060252	Zm00001eb086700	Zm00001eb086700	-	548
Zm00001d008178	chr8	744207	749579	Zm00001d008178	+	chr8	744207	749579	Zm00001eb332210	Zm00001eb332210	+	5372
Zm00001d033579	chr1	269477765	269479782	Zm00001d033579	-	chr1	269477765	269479782	Zm00001eb053680	Zm00001eb053680	-	2017
Zm00001d014737	chr5	61149494	61150705	Zm00001d014737	+	chr5	61149494	61150705	Zm00001eb227560	Zm00001eb227560	+	1211
Zm00001d031504	chr1	194149438	194150884	Zm00001d031504	-	.	-1	-1	.	-1	.	0
Zm00001d005346	chr2	170085868	170089489	Zm00001d005346	-	chr2	170085868	170089489	Zm00001eb096060	Zm00001eb096060	-	3621
Zm00001d034194	chr1	287952656	287955060	Zm00001d034194	+	chr1	287952656	287955060	Zm00001eb058760	Zm00001eb058760	+	2404
Zm00001d006353	chr2	205525345	205528506	Zm00001d006353	+	chr2	205523299	205528506	Zm00001eb104830	Zm00001eb104830	+	3161
Zm00001d026426	chr10	147090080	147097093	Zm00001d026426	-	chr10	147090080	147097093	Zm00001eb431930	Zm00001eb431930	-	7013
Zm00001d046889	chr9	110757027	110765368	Zm00001d046889	-	chr9	110757482	110765368	Zm00001eb389210	Zm00001eb389210	-	7886
Zm00001d032303	chr1	222993811	223000987	Zm00001d032303	+	chr1	222993811	223011128	Zm00001eb042300	Zm00001eb042300	+	7176
Zm00001d008617	chr8	14716074	14721178	Zm00001d008617	+	chr8	14716074	14721178	Zm00001eb335850	Zm00001eb335850	+	5104
Zm00001d012938	chr5	2477785	2482230	Zm00001d012938	-	chr5	2477785	2482230	Zm00001eb211520	Zm00001eb211520	-	4445
Zm00001d012937	chr5	2475520	2476234	Zm00001d012937	+	chr5	2475520	2476234	Zm00001eb211510	Zm00001eb211510	+	714
Zm00001d037290	chr6	126427509	126432580	Zm00001d037290	+	chr6	126427509	126432580	Zm00001eb280220	Zm00001eb280220	+	5071
Zm00001d043232	chr3	194758326	194759817	Zm00001d043232	-	chr3	194758326	194759799	Zm00001eb151140	Zm00001eb151140	-	1473
Zm00001d009077	chr8	34955394	34958894	Zm00001d009077	-	chr8	34955394	34958894	Zm00001eb339890	Zm00001eb339890	-	3500
Zm00001d013581	chr5	14993167	14994566	Zm00001d013581	+	.	-1	-1	.	-1	.	0
Zm00001d011620	chr8	155587569	155588500	Zm00001d011620	+	chr8	155587569	155588500	Zm00001eb360570	Zm00001eb360570	+	931
Zm00001d011619	chr8	155580074	155583750	Zm00001d011619	+	chr8	155580074	155583750	Zm00001eb360560	Zm00001eb360560	+	3676
Zm00001d012935	chr5	2451391	2471889	Zm00001d012935	+	chr5	2451391	2453717	Zm00001eb211490	Zm00001eb211490	+	2326
Zm00001d020932	chr7	138253372	138255398	Zm00001d020932	+	chr7	138253372	138255398	Zm00001eb316660	Zm00001eb316660	+	2026
Zm00001d015308	chr5	83740756	83744411	Zm00001d015308	-	chr5	83740756	83744411	Zm00001eb232600	Zm00001eb232600	-	3655
Zm00001d031212	chr1	184477976	184482680	Zm00001d031212	+	chr1	184477976	184482680	Zm00001eb033060	Zm00001eb033060	+	4704
Zm00001d038978	chr6	175376599	175377598	Zm00001d038978	+	.	-1	-1	.	-1	.	0
Zm00001d038977	chr6	175361909	175362643	Zm00001d038977	-	chr6	175361909	175362643	Zm00001eb295550	Zm00001eb295550	-	734
Zm00001d037099	chr6	119066452	119075542	Zm00001d037099	-	chr6	119066452	119075542	Zm00001eb278480	Zm00001eb278480	-	9090
Zm00001d046294	chr9	80911749	80914929	Zm00001d046294	-	chr9	80911286	80914671	Zm00001eb384730	Zm00001eb384730	-	2922
Zm00001d046286	chr9	80423876	80429654	Zm00001d046286	+	chr9	80428006	80429244	Zm00001eb384690	Zm00001eb384690	+	1238
Zm00001d050051	chr4	62841897	62847595	Zm00001d050051	+	chr4	62842023	62847595	Zm00001eb176900	Zm00001eb176900	+	5572
Zm00001d038506	chr6	166144258	166147865	Zm00001d038506	-	chr6	166144258	166147865	Zm00001eb290910	Zm00001eb290910	-	3607
Zm00001d015758	chr5	116505348	116508305	Zm00001d015758	+	chr5	116505348	116508305	Zm00001eb235630	Zm00001eb235630	+	2957
Zm00001d012421	chr8	175486437	175489734	Zm00001d012421	+	chr8	175486437	175489734	Zm00001eb368010	Zm00001eb368010	+	3297
Zm00001d020256	chr7	103885340	103888233	Zm00001d020256	+	chr7	103885340	103888233	Zm00001eb311090	Zm00001eb311090	+	2893
Zm00001d013147	chr5	5598521	5602786	Zm00001d013147	-	chr5	5598521	5602786	Zm00001eb213680	Zm00001eb213680	-	4265
Zm00001d020205	chr7	100641587	100648623	Zm00001d020205	+	chr7	100641587	100648623	Zm00001eb310730	Zm00001eb310730	+	7036
Zm00001d021522	chr7	156316292	156320718	Zm00001d021522	-	chr7	156316292	156320718	Zm00001eb321750	Zm00001eb321750	-	4426
Zm00001d038973	chr6	175344869	175347396	Zm00001d038973	-	chr6	175344869	175347396	Zm00001eb295500	Zm00001eb295500	-	2527
Zm00001d027312	chr1	2765213	2771364	Zm00001d027312	+	chr1	2765213	2771364	Zm00001eb000650	Zm00001eb000650	+	6151
Zm00001d039376	chr3	3600977	3602391	Zm00001d039376	-	.	-1	-1	.	-1	.	0
Zm00001d039879	chr3	18043512	18046226	Zm00001d039879	-	chr3	18043705	18046226	Zm00001eb124510	Zm00001eb124510	-	2521
Zm00001d053561	chr4	237611438	237615352	Zm00001d053561	+	chr4	237611438	237615352	Zm00001eb205030	Zm00001eb205030	+	3914
Zm00001d013911	chr5	24840672	24846819	Zm00001d013911	-	chr5	24840672	24846819	Zm00001eb220780	Zm00001eb220780	-	6147
Zm00001d053560	chr4	237605201	237608626	Zm00001d053560	+	chr4	237604150	237608626	Zm00001eb205020	Zm00001eb205020	+	3425
Zm00001d053391	chr4	231847790	231850766	Zm00001d053391	+	chr4	231847790	231850766	Zm00001eb204110	Zm00001eb204110	+	2976
Zm00001d047425	chr9	133254919	133270120	Zm00001d047425	-	chr9	133254919	133270120	Zm00001eb394220	Zm00001eb394220	-	15201
Zm00001d029435	chr1	69560236	69561951	Zm00001d029435	+	chr1	69560236	69563370	Zm00001eb019350	Zm00001eb019350	+	1715
Zm00001d027319	chr1	2860920	2868981	Zm00001d027319	+	chr1	2860920	2868981	Zm00001eb000710	Zm00001eb000710	+	8061
Zm00001d003941	chr2	71024294	71030186	Zm00001d003941	-	chr2	71024294	71030186	Zm00001eb085320	Zm00001eb085320	-	5892
Zm00001d049805	chr4	45780392	45783485	Zm00001d049805	+	chr4	45780392	45783485	Zm00001eb175040	Zm00001eb175040	+	3093
Zm00001d033508	chr1	266792910	266796304	Zm00001d033508	-	.	-1	-1	.	-1	.	0
Zm00001d025218	chr10	111182259	111183567	Zm00001d025218	-	chr10	111182230	111183700	Zm00001eb420990	Zm00001eb420990	-	1308
Zm00001d027371	chr1	3904151	3907853	Zm00001d027371	+	chr1	3904151	3907853	Zm00001eb001240	Zm00001eb001240	+	3702
Zm00001d015399	chr5	88131187	88134600	Zm00001d015399	+	chr5	88131187	88134600	Zm00001eb233270	Zm00001eb233270	+	3413
Zm00001d045926	chr9	49284500	49287935	Zm00001d045926	+	chr9	49284500	49287935	Zm00001eb381960	Zm00001eb381960	+	3435
Zm00001d020390	chr7	112323621	112324197	Zm00001d020390	+	chr7	112323621	112324197	Zm00001eb311990	Zm00001eb311990	+	576
Zm00001d005328	chr2	169441012	169445786	Zm00001d005328	+	chr2	169441012	169445786	Zm00001eb095920	Zm00001eb095920	+	4774
Zm00001d038971	chr6	175316182	175318472	Zm00001d038971	-	chr6	175316182	175318472	Zm00001eb295470	Zm00001eb295470	-	2290
Zm00001d021314	chr7	149841044	149844973	Zm00001d021314	+	chr7	149841044	149844973	Zm00001eb319790	Zm00001eb319790	+	3929
Zm00001d049948	chr4	55035914	55038833	Zm00001d049948	+	chr4	55035914	55038833	Zm00001eb176090	Zm00001eb176090	+	2919
Zm00001d037582	chr6	137349943	137353751	Zm00001d037582	+	chr6	137349943	137353751	Zm00001eb282650	Zm00001eb282650	+	3808
Zm00001d033684	chr1	272947694	272951043	Zm00001d033684	-	chr1	272947694	272951043	Zm00001eb054520	Zm00001eb054520	-	3349
Zm00001d026439	chr10	147338520	147352166	Zm00001d026439	+	chr10	147338520	147352166	Zm00001eb432020	Zm00001eb432020	+	13646
Zm00001d015433	chr5	89555865	89559026	Zm00001d015433	-	chr5	89553554	89559026	Zm00001eb233520	Zm00001eb233520	-	3161
Zm00001d011245	chr8	143928906	143932244	Zm00001d011245	+	chr8	143928906	143932244	Zm00001eb357440	Zm00001eb357440	+	3338
Zm00001d027709	chr1	11566706	11573518	Zm00001d027709	+	chr1	11566706	11573518	Zm00001eb004190	Zm00001eb004190	+	6812
Zm00001d011500	chr8	152054670	152057511	Zm00001d011500	-	chr8	152055044	152057153	Zm00001eb359510	Zm00001eb359510	-	2109
Zm00001d027665	chr1	10427848	10507686	Zm00001d027665	+	chr1	10427848	10507686	Zm00001eb003810	Zm00001eb003810	+	79838
Zm00001d013910	chr5	24837634	24839618	Zm00001d013910	+	chr5	24835425	24839618	Zm00001eb220770	Zm00001eb220770	+	1984
Zm00001d031910	chr1	208333051	208333918	Zm00001d031910	+	.	-1	-1	.	-1	.	0
Zm00001d038970	chr6	175308525	175315636	Zm00001d038970	+	chr6	175308525	175315636	Zm00001eb295460	Zm00001eb295460	+	7111
Zm00001d033153	chr1	254311643	254318969	Zm00001d033153	-	chr1	254311643	254318969	Zm00001eb049800	Zm00001eb049800	-	7326
Zm00001d027708	chr1	11560745	11562193	Zm00001d027708	-	chr1	11560745	11562193	Zm00001eb004180	Zm00001eb004180	-	1448
Zm00001d020163	chr7	98158228	98159103	Zm00001d020163	-	chr7	98158228	98159428	Zm00001eb310440	Zm00001eb310440	-	875
Zm00001d011243	chr8	143912524	143917568	Zm00001d011243	+	chr8	143911289	143917568	Zm00001eb357410	Zm00001eb357410	+	5044
Zm00001d013908	chr5	24816447	24821541	Zm00001d013908	-	chr5	24816447	24821541	Zm00001eb220750	Zm00001eb220750	-	5094
Zm00001d016975	chr5	181056686	181058091	Zm00001d016975	+	.	-1	-1	.	-1	.	0
Zm00001d031253	chr1	185941603	185952994	Zm00001d031253	-	chr1	185941603	185952994	Zm00001eb033390	Zm00001eb033390	-	11391
Zm00001d003928	chr2	69807602	69809991	Zm00001d003928	+	chr2	69807602	69812658	Zm00001eb085200	Zm00001eb085200	+	2389
Zm00001d027322	chr1	2886210	2888411	Zm00001d027322	+	chr1	2886210	2888411	Zm00001eb000760	Zm00001eb000760	+	2201
Zm00001d036297	chr6	89058634	89061252	Zm00001d036297	+	chr6	89058525	89059736	Zm00001eb271500	Zm00001eb271500	+	1102
Zm00001d031254	chr1	185961276	185962421	Zm00001d031254	+	chr1	185961276	185961822	Zm00001eb033400	Zm00001eb033400	+	546
Zm00001d013247	chr5	7270965	7274716	Zm00001d013247	+	chr5	7270965	7274716	Zm00001eb214580	Zm00001eb214580	+	3751
Zm00001d003119	chr2	32870273	32878039	Zm00001d003119	-	chr2	32870273	32878039	Zm00001eb078140	Zm00001eb078140	-	7766
Zm00001d019631	chr7	46662649	46667577	Zm00001d019631	-	chr7	46662649	46667577	Zm00001eb306800	Zm00001eb306800	-	4928
Zm00001d035534	chr6	37801433	37805471	Zm00001d035534	+	chr6	37801433	37804081	Zm00001eb265700	Zm00001eb265700	+	2648
Zm00001d035654	chr6	45504339	45505171	Zm00001d035654	+	chr6	45504339	45505820	Zm00001eb266780	Zm00001eb266780	+	832
Zm00001d005270	chr2	166373976	166383714	Zm00001d005270	-	chr2	166373976	166383714	Zm00001eb095500	Zm00001eb095500	-	9738
Zm00001d013248	chr5	7279658	7280326	Zm00001d013248	+	chr5	7279382	7283003	Zm00001eb214590	Zm00001eb214590	+	668
Zm00001d002615	chr2	16989476	16996582	Zm00001d002615	-	chr2	16989476	16996582	Zm00001eb073520	Zm00001eb073520	-	7106
Zm00001d002024	chr2	4856222	4868404	Zm00001d002024	+	chr2	4856222	4868404	Zm00001eb067960	Zm00001eb067960	+	12182
Zm00001d024587	chr10	81342527	81348075	Zm00001d024587	+	chr10	81342527	81348128	Zm00001eb416090	Zm00001eb416090	+	5548
Zm00001d013249	chr5	7288659	7291306	Zm00001d013249	+	chr5	7288659	7291306	Zm00001eb214610	Zm00001eb214610	+	2647
Zm00001d026034	chr10	138269782	138270277	Zm00001d026034	+	chr10	138269786	138270277	Zm00001eb428390	Zm00001eb428390	+	491
Zm00001d026035	chr10	138245313	138246245	Zm00001d026035	-	chr10	138245313	138246245	Zm00001eb428380	Zm00001eb428380	-	932
Zm00001d026036	chr10	138200051	138203861	Zm00001d026036	-	chr10	138200051	138203861	Zm00001eb428370	Zm00001eb428370	-	3810
Zm00001d040036	chr3	24529291	24543576	Zm00001d040036	-	chr3	24529291	24543576	Zm00001eb125670	Zm00001eb125670	-	14285
Zm00001d028063	chr1	21710670	21710996	Zm00001d028063	-	chr1	21693330	21710996	Zm00001eb007310	Zm00001eb007310	-	326
Zm00001d047539	chr9	137904487	137907429	Zm00001d047539	-	chr9	137904575	137907429	Zm00001eb395300	Zm00001eb395300	-	2854
Zm00001d009211	chr8	43135115	43137514	Zm00001d009211	-	chr8	43135115	43137193	Zm00001eb340890	Zm00001eb340890	-	2078
Zm00001d045964	chr9	52192999	52193513	Zm00001d045964	+	chr9	52192999	52193513	Zm00001eb382230	Zm00001eb382230	+	514
Zm00001d002770	chr2	22262789	22278455	Zm00001d002770	+	chr2	22275938	22278455	Zm00001eb074980	Zm00001eb074980	+	2517
Zm00001d022606	chr7	184376330	184380180	Zm00001d022606	+	chr7	184378985	184379849	Zm00001eb331810	Zm00001eb331810	+	864
Zm00001d030146	chr1	107744746	107747058	Zm00001d030146	-	chr1	107745019	107747058	Zm00001eb025290	Zm00001eb025290	-	2039
Zm00001d030010	chr1	98087789	98089906	Zm00001d030010	+	chr1	98087720	98089906	Zm00001eb024190	Zm00001eb024190	+	2117
Zm00001d019297	chr7	26264019	26266658	Zm00001d019297	-	chr7	26264019	26266658	Zm00001eb304410	Zm00001eb304410	-	2639
Zm00001d037608	chr6	138442724	138443469	Zm00001d037608	-	chr6	138442724	138443448	Zm00001eb282850	Zm00001eb282850	-	724
Zm00001d013781	chr5	20407183	20408548	Zm00001d013781	-	chr5	20407183	20408548	Zm00001eb219530	Zm00001eb219530	-	1365
Zm00001d010969	chr8	134997212	134998259	Zm00001d010969	-	chr8	134997087	134998259	Zm00001eb355030	Zm00001eb355030	-	1047
Zm00001d022164	chr7	175027752	175030117	Zm00001d022164	-	chr7	175024593	175030117	Zm00001eb327680	Zm00001eb327680	-	2365
Zm00001d029201	chr1	61426377	61429611	Zm00001d029201	-	chr1	61426377	61429611	Zm00001eb017180	Zm00001eb017180	-	3234
Zm00001d049459	chr4	31409117	31411437	Zm00001d049459	-	chr4	31409117	31411437	Zm00001eb171810	Zm00001eb171810	-	2320
Zm00001d006907	chr2	219160545	219165332	Zm00001d006907	-	chr2	219160496	219165332	Zm00001eb109690	Zm00001eb109690	-	4787
Zm00001d041332	chr3	113589937	113590572	Zm00001d041332	+	chr3	113589937	113590572	Zm00001eb134890	Zm00001eb134890	+	635
Zm00001d042536	chr3	173098223	173100517	Zm00001d042536	+	chr3	173098223	173100759	Zm00001eb144910	Zm00001eb144910	+	2294
Zm00001d022163	chr7	175019950	175020993	Zm00001d022163	+	chr7	175019884	175020993	Zm00001eb327670	Zm00001eb327670	+	1043
Zm00001d030009	chr1	98081821	98083374	Zm00001d030009	-	chr1	98081821	98083425	Zm00001eb024180	Zm00001eb024180	-	1553
Zm00001d041112	chr3	99372404	99380761	Zm00001d041112	-	chr3	99372404	99380761	Zm00001eb133450	Zm00001eb133450	-	8357
Zm00001d030774	chr1	160864211	160878146	Zm00001d030774	+	chr1	160864211	160878184	Zm00001eb029580	Zm00001eb029580	+	13935
Zm00001d013780	chr5	20403230	20406436	Zm00001d013780	+	chr5	20403230	20406436	Zm00001eb219520	Zm00001eb219520	+	3206
Zm00001d045000	chr9	11660891	11661300	Zm00001d045000	-	chr9	11660891	11661319	Zm00001eb373790	Zm00001eb373790	-	409
Zm00001d002029	chr2	4929297	4932554	Zm00001d002029	-	chr2	4929297	4932554	Zm00001eb068050	Zm00001eb068050	-	3257
Zm00001d004013	chr2	76160906	76162306	Zm00001d004013	+	chr2	76160906	76162476	Zm00001eb085770	Zm00001eb085770	+	1400
Zm00001d048086	chr9	153221329	153224319	Zm00001d048086	-	chr9	153221329	153224319	Zm00001eb400180	Zm00001eb400180	-	2990
Zm00001d022586	chr7	183789103	183808250	Zm00001d022586	+	chr7	183789103	183808250	Zm00001eb331590	Zm00001eb331590	+	19147
Zm00001d042365	chr3	163843466	163843923	Zm00001d042365	+	chr3	163843466	163843779	Zm00001eb143440	Zm00001eb143440	+	313
Zm00001d010055	chr8	97380310	97383756	Zm00001d010055	-	chr8	97380310	97383756	Zm00001eb347670	Zm00001eb347670	-	3446
Zm00001d016849	chr5	177566709	177570370	Zm00001d016849	+	chr5	177566709	177570021	Zm00001eb244070	Zm00001eb244070	+	3312
Zm00001d026540	chr10	149374303	149379224	Zm00001d026540	-	chr10	149374303	149379221	Zm00001eb433020	Zm00001eb433020	-	4918
Zm00001d008507	chr8	11001679	11001999	Zm00001d008507	+	.	-1	-1	.	-1	.	0
Zm00001d009783	chr8	80981476	80989632	Zm00001d009783	-	chr8	80981476	80989809	Zm00001eb345630	Zm00001eb345630	-	8156
Zm00001d003589	chr2	48990744	48993549	Zm00001d003589	-	chr2	48990744	48993549	Zm00001eb082070	Zm00001eb082070	-	2805
Zm00001d029555	chr1	75263231	75266691	Zm00001d029555	+	chr1	75263231	75266691	Zm00001eb020320	Zm00001eb020320	+	3460
Zm00001d040302	chr3	37144001	37149188	Zm00001d040302	-	chr3	37144001	37149188	Zm00001eb127850	Zm00001eb127850	-	5187
Zm00001d009827	chr8	84204348	84207279	Zm00001d009827	-	chr8	84204348	84207215	Zm00001eb345990	Zm00001eb345990	-	2867
Zm00001d042363	chr3	163836790	163842287	Zm00001d042363	+	chr3	163836790	163842287	Zm00001eb143430	Zm00001eb143430	+	5497
Zm00001d016848	chr5	177561763	177563019	Zm00001d016848	+	chr5	177561723	177562289	Zm00001eb244060	Zm00001eb244060	+	526
Zm00001d003884	chr2	65503459	65504864	Zm00001d003884	-	chr2	65503459	65505333	Zm00001eb084820	Zm00001eb084820	-	1405
Zm00001d029674	chr1	81423691	81425558	Zm00001d029674	+	chr1	81423587	81425558	Zm00001eb021390	Zm00001eb021390	+	1867
Zm00001d016845	chr5	177541698	177542149	Zm00001d016845	+	chr5	177541731	177542149	Zm00001eb244030	Zm00001eb244030	+	418
Zm00001d009407	chr8	63540550	63542623	Zm00001d009407	+	chr8	63540550	63542623	Zm00001eb342330	Zm00001eb342330	+	2073
Zm00001d052776	chr4	202384821	202385461	Zm00001d052776	-	chr4	202384821	202385462	Zm00001eb198910	Zm00001eb198910	-	640
Zm00001d004739	chr2	135013068	135019556	Zm00001d004739	+	chr2	135013068	135019556	Zm00001eb091260	Zm00001eb091260	+	6488
Zm00001d012747	chr8	180898888	180903607	Zm00001d012747	-	chr8	180898888	180903607	Zm00001eb370980	Zm00001eb370980	-	4719
Zm00001d052225	chr4	185722463	185725456	Zm00001d052225	-	chr4	185722463	185725456	Zm00001eb194200	Zm00001eb194200	-	2993
Zm00001d021240	chr7	147946462	147951173	Zm00001d021240	-	chr7	147946462	147951173	Zm00001eb319110	Zm00001eb319110	-	4711
Zm00001d008827	chr8	21742988	21746365	Zm00001d008827	+	chr8	21744459	21746365	Zm00001eb337610	Zm00001eb337610	+	1906
Zm00001d052777	chr4	202393600	202394475	Zm00001d052777	-	.	-1	-1	.	-1	.	0
Zm00001d025458	chr10	120660155	120664530	Zm00001d025458	-	.	-1	-1	.	-1	.	0
Zm00001d028759	chr1	45312192	45314773	Zm00001d028759	-	chr1	45312192	45314773	Zm00001eb013520	Zm00001eb013520	-	2581
Zm00001d003584	chr2	48964680	48967518	Zm00001d003584	+	chr2	48964680	48967518	Zm00001eb082050	Zm00001eb082050	+	2838
Zm00001d045002	chr9	11666214	11680706	Zm00001d045002	-	chr9	11666214	11680706	Zm00001eb373800	Zm00001eb373800	-	14492
Zm00001d001980	chr2	4139320	4142896	Zm00001d001980	+	chr2	4139320	4142896	Zm00001eb067560	Zm00001eb067560	+	3576
Zm00001d010054	chr8	97364797	97372071	Zm00001d010054	+	chr8	97364797	97372068	Zm00001eb347660	Zm00001eb347660	+	7271
Zm00001d004740	chr2	135053584	135059845	Zm00001d004740	-	chr2	135053584	135059845	Zm00001eb091270	Zm00001eb091270	-	6261
Zm00001d052224	chr4	185719179	185719927	Zm00001d052224	-	chr4	185719179	185719998	Zm00001eb194190	Zm00001eb194190	-	748
Zm00001d006467	chr2	209182572	209185452	Zm00001d006467	-	chr2	209182585	209185452	Zm00001eb105800	Zm00001eb105800	-	2867
Zm00001d050011	chr4	59562007	59563629	Zm00001d050011	-	chr4	59562007	59563562	Zm00001eb176620	Zm00001eb176620	-	1555
Zm00001d015342	chr5	85229057	85229737	Zm00001d015342	+	chr5	85228994	85229737	Zm00001eb232850	Zm00001eb232850	+	680
Zm00001d028443	chr1	34757139	34761035	Zm00001d028443	-	chr1	34757139	34761035	Zm00001eb010860	Zm00001eb010860	-	3896
Zm00001d006061	chr2	197100525	197103703	Zm00001d006061	-	chr2	197100525	197103733	Zm00001eb102230	Zm00001eb102230	-	3178
Zm00001d050992	chr4	137753657	137755998	Zm00001d050992	-	chr4	137753657	137755998	Zm00001eb183950	Zm00001eb183950	-	2341
Zm00001d013751	chr5	19693383	19695633	Zm00001d013751	+	chr5	19693383	19695633	Zm00001eb219270	Zm00001eb219270	+	2250
Zm00001d046154	chr9	69935321	69935977	Zm00001d046154	+	chr9	69935321	69935977	Zm00001eb383550	Zm00001eb383550	+	656
Zm00001d024429	chr10	72458580	72460236	Zm00001d024429	-	chr10	72458580	72460236	Zm00001eb414780	Zm00001eb414780	-	1656
Zm00001d041822	chr3	140246225	140246664	Zm00001d041822	+	chr3	140246225	140246664	Zm00001eb138660	Zm00001eb138660	+	439
Zm00001d033268	chr1	258729228	258729833	Zm00001d033268	-	chr1	258729228	258729833	Zm00001eb050810	Zm00001eb050810	-	605
Zm00001d010709	chr8	125034443	125034820	Zm00001d010709	+	.	-1	-1	.	-1	.	0
Zm00001d013277	chr5	7875852	7880137	Zm00001d013277	+	chr5	7879327	7880137	Zm00001eb214960	Zm00001eb214960	+	810
Zm00001d005332	chr2	169517735	169520792	Zm00001d005332	+	.	-1	-1	.	-1	.	0
Zm00001d010271	chr8	106780893	106783366	Zm00001d010271	+	chr8	106780893	106783366	Zm00001eb349390	Zm00001eb349390	+	2473
Zm00001d028613	chr1	40365386	40367942	Zm00001d028613	-	chr1	40365386	40367942	Zm00001eb012340	Zm00001eb012340	-	2556
Zm00001d006633	chr2	213072682	213073894	Zm00001d006633	+	.	-1	-1	.	-1	.	0
Zm00001d013278	chr5	7880690	7895839	Zm00001d013278	-	chr5	7880841	7895839	Zm00001eb214970	Zm00001eb214970	-	14998
Zm00001d015346	chr5	85352437	85354860	Zm00001d015346	-	chr5	85352437	85354860	Zm00001eb232880	Zm00001eb232880	-	2423
Zm00001d052223	chr4	185707722	185708735	Zm00001d052223	-	chr4	185707722	185708735	Zm00001eb194180	Zm00001eb194180	-	1013
Zm00001d041823	chr3	140248837	140265709	Zm00001d041823	+	chr3	140248837	140265709	Zm00001eb138670	Zm00001eb138670	+	16872
Zm00001d023797	chr10	21663144	21674841	Zm00001d023797	+	chr10	21664593	21674841	Zm00001eb409890	Zm00001eb409890	+	10248
Zm00001d021070	chr7	143380158	143385318	Zm00001d021070	+	chr7	143380158	143385318	Zm00001eb317910	Zm00001eb317910	+	5160
Zm00001d035761	chr6	52388971	52391576	Zm00001d035761	-	chr6	52388971	52391576	Zm00001eb267580	Zm00001eb267580	-	2605
