v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d031220	chr1	184673563	184677051	Zm00001d031220	-	chr1	184673563	184677051	Zm00001eb033120	Zm00001eb033120	-	3488
Zm00001d031228	chr1	184815301	184815880	Zm00001d031228	+	chr1	184815301	184815880	Zm00001eb033200	Zm00001eb033200	+	579
Zm00001d031233	chr1	185047433	185049939	Zm00001d031233	-	.	-1	-1	.	-1	.	0
Zm00001d031236	chr1	185289182	185299141	Zm00001d031236	+	.	-1	-1	.	-1	.	0
Zm00001d031244	chr1	185553670	185554616	Zm00001d031244	-	chr1	185553933	185554616	Zm00001eb033340	Zm00001eb033340	-	683
Zm00001d031248	chr1	185698290	185701347	Zm00001d031248	+	.	-1	-1	.	-1	.	0
Zm00001d031257	chr1	186167830	186168467	Zm00001d031257	-	chr1	186167830	186168467	Zm00001eb033440	Zm00001eb033440	-	637
Zm00001d031270	chr1	186611321	186612387	Zm00001d031270	-	chr1	186611321	186612387	Zm00001eb033610	Zm00001eb033610	-	1066
Zm00001d031275	chr1	186878045	186879866	Zm00001d031275	+	chr1	186878045	186879866	Zm00001eb033650	Zm00001eb033650	+	1821
Zm00001d031287	chr1	187181592	187183951	Zm00001d031287	+	chr1	187181592	187183951	Zm00001eb033760	Zm00001eb033760	+	2359
Zm00001d031292	chr1	187538825	187539634	Zm00001d031292	-	chr1	187538825	187539634	Zm00001eb033830	Zm00001eb033830	-	809
Zm00001d031300	chr1	187650240	187653714	Zm00001d031300	+	chr1	187650240	187764858	Zm00001eb033870	Zm00001eb033870	+	3474
Zm00001d031311	chr1	187894180	187894884	Zm00001d031311	-	chr1	187894180	187894884	Zm00001eb033920	Zm00001eb033920	-	704
Zm00001d031322	chr1	188010424	188010752	Zm00001d031322	-	.	-1	-1	.	-1	.	0
Zm00001d031325	chr1	188097792	188098654	Zm00001d031325	-	chr1	188097792	188098810	Zm00001eb034050	Zm00001eb034050	-	862
Zm00001d031331	chr1	188359413	188369345	Zm00001d031331	+	chr1	188359317	188369345	Zm00001eb034120	Zm00001eb034120	+	9932
Zm00001d031333	chr1	188445448	188448171	Zm00001d031333	+	chr1	188445732	188447614	Zm00001eb034140	Zm00001eb034140	+	1882
Zm00001d031340	chr1	188800431	188802885	Zm00001d031340	+	chr1	188800440	188811767	Zm00001eb034200	Zm00001eb034200	+	2445
Zm00001d031341	chr1	188810239	188811767	Zm00001d031341	+	chr1	188800440	188811767	Zm00001eb034200	Zm00001eb034200	+	1528
Zm00001d031344	chr1	188862846	188863605	Zm00001d031344	-	chr1	188862846	188863467	Zm00001eb034220	Zm00001eb034220	-	621
Zm00001d031345	chr1	188971396	188972318	Zm00001d031345	+	chr1	188971396	189027886	Zm00001eb034240	Zm00001eb034240	+	922
Zm00001d031346	chr1	189026919	189027637	Zm00001d031346	+	chr1	188971396	189027886	Zm00001eb034240	Zm00001eb034240	+	718
Zm00001d031348	chr1	189053677	189054177	Zm00001d031348	+	chr1	189053677	189054177	Zm00001eb034250	Zm00001eb034250	+	500
Zm00001d031349	chr1	189072310	189073625	Zm00001d031349	+	chr1	189072310	189073625	Zm00001eb034260	Zm00001eb034260	+	1315
Zm00001d031351	chr1	189075749	189079866	Zm00001d031351	-	chr1	189075749	189079866	Zm00001eb034290	Zm00001eb034290	-	4117
Zm00001d031352	chr1	189085068	189089487	Zm00001d031352	-	.	-1	-1	.	-1	.	0
Zm00001d031357	chr1	189133368	189134034	Zm00001d031357	+	.	-1	-1	.	-1	.	0
Zm00001d031364	chr1	189467487	189468436	Zm00001d031364	+	chr1	189467487	189468173	Zm00001eb034320	Zm00001eb034320	+	686
Zm00001d031366	chr1	189470317	189473806	Zm00001d031366	-	chr1	189470317	189473806	Zm00001eb034290	Zm00001eb034290	-	3489
Zm00001d031372	chr1	189634661	189637812	Zm00001d031372	-	chr1	189634661	189637812	Zm00001eb034370	Zm00001eb034370	-	3151
Zm00001d031377	chr1	189731907	189734279	Zm00001d031377	-	chr1	189731907	189734279	Zm00001eb034410	Zm00001eb034410	-	2372
Zm00001d031379	chr1	189910125	189911446	Zm00001d031379	+	.	-1	-1	.	-1	.	0
Zm00001d031380	chr1	189912045	189912439	Zm00001d031380	-	.	-1	-1	.	-1	.	0
Zm00001d031381	chr1	189913772	189914763	Zm00001d031381	-	chr1	189913772	189914665	Zm00001eb034460	Zm00001eb034460	-	893
Zm00001d031384	chr1	189949609	189951292	Zm00001d031384	-	chr1	189935544	189951292	Zm00001eb034480	Zm00001eb034480	-	1683
Zm00001d031392	chr1	190709488	190714325	Zm00001d031392	+	chr1	190711413	190713593	Zm00001eb034510	Zm00001eb034510	+	2180
Zm00001d031395	chr1	190814038	190817851	Zm00001d031395	-	chr1	190814038	190816411	Zm00001eb034520	Zm00001eb034520	-	2373
Zm00001d031398	chr1	190858765	190861104	Zm00001d031398	-	chr1	190858765	190861104	Zm00001eb034540	Zm00001eb034540	-	2339
Zm00001d031403	chr1	191199366	191200130	Zm00001d031403	+	chr1	191199225	191200130	Zm00001eb034570	Zm00001eb034570	+	764
Zm00001d031404	chr1	191200802	191201087	Zm00001d031404	-	chr1	191200802	191201215	Zm00001eb034590	Zm00001eb034590	-	285
Zm00001d031407	chr1	191255627	191259307	Zm00001d031407	-	chr1	191255627	191259367	Zm00001eb034610	Zm00001eb034610	-	3680
Zm00001d031427	chr1	191776376	191779665	Zm00001d031427	-	chr1	191776376	191779735	Zm00001eb034800	Zm00001eb034800	-	3289
Zm00001d031428	chr1	191807131	191809617	Zm00001d031428	-	chr1	191807131	191809617	Zm00001eb034810	Zm00001eb034810	-	2486
Zm00001d031432	chr1	192072492	192073134	Zm00001d031432	-	.	-1	-1	.	-1	.	0
Zm00001d031435	chr1	192084485	192087327	Zm00001d031435	-	.	-1	-1	.	-1	.	0
Zm00001d031443	chr1	192262770	192263678	Zm00001d031443	+	chr1	192262770	192263239	Zm00001eb034960	Zm00001eb034960	+	469
Zm00001d031444	chr1	192265143	192267934	Zm00001d031444	-	chr1	192265143	192267934	Zm00001eb034970	Zm00001eb034970	-	2791
Zm00001d031451	chr1	192381738	192385076	Zm00001d031451	-	chr1	192381738	192385076	Zm00001eb035030	Zm00001eb035030	-	3338
Zm00001d031460	chr1	193062897	193063808	Zm00001d031460	+	.	-1	-1	.	-1	.	0
Zm00001d031469	chr1	193258692	193259275	Zm00001d031469	-	.	-1	-1	.	-1	.	0
Zm00001d031475	chr1	193399837	193401242	Zm00001d031475	+	chr1	193399837	193401242	Zm00001eb035270	Zm00001eb035270	+	1405
Zm00001d031479	chr1	193411728	193412285	Zm00001d031479	-	chr1	193411289	193412808	Zm00001eb035300	Zm00001eb035300	-	557
Zm00001d031482	chr1	193583848	193585076	Zm00001d031482	+	.	-1	-1	.	-1	.	0
Zm00001d031483	chr1	193588165	193588672	Zm00001d031483	+	chr1	193588165	193588672	Zm00001eb035330	Zm00001eb035330	+	507
Zm00001d031494	chr1	193920738	193923174	Zm00001d031494	+	chr1	193920738	193923174	Zm00001eb035440	Zm00001eb035440	+	2436
Zm00001d031495	chr1	193988612	193989574	Zm00001d031495	+	.	-1	-1	.	-1	.	0
Zm00001d031503	chr1	194148587	194149087	Zm00001d031503	+	chr1	194143074	194149087	Zm00001eb035510	Zm00001eb035510	+	500
Zm00001d031505	chr1	194245554	194246199	Zm00001d031505	-	chr1	194244896	194246748	Zm00001eb035520	Zm00001eb035520	-	645
Zm00001d031508	chr1	194277365	194280827	Zm00001d031508	+	chr1	194272716	194280827	Zm00001eb035530	Zm00001eb035530	+	3462
Zm00001d031517	chr1	194554734	194555354	Zm00001d031517	+	chr1	194554734	194555291	Zm00001eb035600	Zm00001eb035600	+	557
Zm00001d031526	chr1	194884445	194885434	Zm00001d031526	+	chr1	194884250	194885434	Zm00001eb035670	Zm00001eb035670	+	989
Zm00001d031541	chr1	195736394	195737009	Zm00001d031541	+	chr1	195705125	195738063	Zm00001eb035810	Zm00001eb035810	+	615
Zm00001d031546	chr1	195825024	195825359	Zm00001d031546	+	chr1	195824979	195825359	Zm00001eb035870	Zm00001eb035870	+	335
Zm00001d031547	chr1	195831729	195832463	Zm00001d031547	-	.	-1	-1	.	-1	.	0
Zm00001d031550	chr1	195910661	195911719	Zm00001d031550	-	chr1	195910661	195911719	Zm00001eb035910	Zm00001eb035910	-	1058
Zm00001d031556	chr1	196143185	196143878	Zm00001d031556	+	chr1	196143008	196143994	Zm00001eb035990	Zm00001eb035990	+	693
Zm00001d031558	chr1	196148624	196162091	Zm00001d031558	-	chr1	196148624	196158864	Zm00001eb036010	Zm00001eb036010	-	10240
Zm00001d031559	chr1	196164172	196165077	Zm00001d031559	+	.	-1	-1	.	-1	.	0
Zm00001d031562	chr1	196351022	196351469	Zm00001d031562	-	chr1	196349189	196351469	Zm00001eb036050	Zm00001eb036050	-	447
Zm00001d031568	chr1	196586849	196587583	Zm00001d031568	+	.	-1	-1	.	-1	.	0
Zm00001d031573	chr1	196891567	196896417	Zm00001d031573	-	chr1	196891567	196894065	Zm00001eb036180	Zm00001eb036180	-	2498
Zm00001d031575	chr1	197047833	197048722	Zm00001d031575	+	chr1	197045523	197048887	Zm00001eb036210	Zm00001eb036210	+	889
Zm00001d031577	chr1	197072478	197073766	Zm00001d031577	-	chr1	197072478	197073830	Zm00001eb036220	Zm00001eb036220	-	1288
Zm00001d031583	chr1	197462500	197463447	Zm00001d031583	-	.	-1	-1	.	-1	.	0
Zm00001d031599	chr1	197854003	197856243	Zm00001d031599	+	chr1	197854003	197856243	Zm00001eb036440	Zm00001eb036440	+	2240
Zm00001d031618	chr1	198208987	198210129	Zm00001d031618	-	chr1	198208987	198210129	Zm00001eb036570	Zm00001eb036570	-	1142
Zm00001d031620	chr1	198353166	198360721	Zm00001d031620	+	chr1	198353166	198360721	Zm00001eb036590	Zm00001eb036590	+	7555
Zm00001d031625	chr1	198753721	198753963	Zm00001d031625	+	chr1	198753721	198825171	Zm00001eb036630	Zm00001eb036630	+	242
Zm00001d031626	chr1	198824747	198825171	Zm00001d031626	+	chr1	198753721	198825171	Zm00001eb036630	Zm00001eb036630	+	424
Zm00001d031633	chr1	198893005	198894772	Zm00001d031633	-	chr1	198893005	198895191	Zm00001eb036700	Zm00001eb036700	-	1767
Zm00001d031636	chr1	199013769	199014998	Zm00001d031636	-	chr1	199013650	199014998	Zm00001eb036750	Zm00001eb036750	-	1229
Zm00001d031639	chr1	199072990	199075739	Zm00001d031639	+	chr1	199072990	199075739	Zm00001eb036780	Zm00001eb036780	+	2749
Zm00001d031647	chr1	199276431	199278673	Zm00001d031647	-	chr1	199276381	199277412	Zm00001eb036880	Zm00001eb036880	-	981
Zm00001d031649	chr1	199354431	199355560	Zm00001d031649	+	.	-1	-1	.	-1	.	0
Zm00001d031654	chr1	199477424	199479614	Zm00001d031654	+	.	-1	-1	.	-1	.	0
Zm00001d031657	chr1	199660092	199666881	Zm00001d031657	-	chr1	199660092	199666881	Zm00001eb036930	Zm00001eb036930	-	6789
Zm00001d031665	chr1	200046038	200047714	Zm00001d031665	-	chr1	200046038	200047714	Zm00001eb036990	Zm00001eb036990	-	1676
Zm00001d031678	chr1	200446848	200452763	Zm00001d031678	-	chr1	200446848	200452763	Zm00001eb037120	Zm00001eb037120	-	5915
Zm00001d031680	chr1	200465170	200465838	Zm00001d031680	-	chr1	200465170	200467296	Zm00001eb037140	Zm00001eb037140	-	668
Zm00001d031682	chr1	200514244	200516606	Zm00001d031682	+	chr1	200514244	200516606	Zm00001eb037150	Zm00001eb037150	+	2362
Zm00001d031683	chr1	200521323	200521958	Zm00001d031683	+	chr1	200521323	200521958	Zm00001eb037160	Zm00001eb037160	+	635
Zm00001d031687	chr1	200560845	200563563	Zm00001d031687	+	.	-1	-1	.	-1	.	0
Zm00001d031693	chr1	200620377	200620875	Zm00001d031693	+	chr1	200620377	200620994	Zm00001eb037270	Zm00001eb037270	+	498
Zm00001d031697	chr1	200690628	200692233	Zm00001d031697	-	chr1	200689966	200692233	Zm00001eb037290	Zm00001eb037290	-	1605
Zm00001d031698	chr1	200699322	200701205	Zm00001d031698	-	.	-1	-1	.	-1	.	0
Zm00001d031733	chr1	201962880	201963008	Zm00001d031733	-	.	-1	-1	.	-1	.	0
Zm00001d031734	chr1	201971903	201976153	Zm00001d031734	+	chr1	201975046	201975595	Zm00001eb037580	Zm00001eb037580	+	549
Zm00001d031736	chr1	202092157	202093493	Zm00001d031736	-	chr1	202092157	202093388	Zm00001eb037600	Zm00001eb037600	-	1231
Zm00001d031739	chr1	202201934	202202896	Zm00001d031739	-	.	-1	-1	.	-1	.	0
Zm00001d031743	chr1	202466849	202469189	Zm00001d031743	+	chr1	202468730	202469353	Zm00001eb037660	Zm00001eb037660	+	459
Zm00001d031745	chr1	202542008	202543655	Zm00001d031745	-	chr1	202542008	202543373	Zm00001eb037670	Zm00001eb037670	-	1365
Zm00001d031750	chr1	202601456	202602898	Zm00001d031750	+	chr1	202601456	202605719	Zm00001eb037700	Zm00001eb037700	+	1442
Zm00001d031754	chr1	202709518	202710006	Zm00001d031754	-	.	-1	-1	.	-1	.	0
Zm00001d031766	chr1	203084225	203085695	Zm00001d031766	+	chr1	203084225	203085695	Zm00001eb037840	Zm00001eb037840	+	1470
Zm00001d031769	chr1	203089608	203094089	Zm00001d031769	-	chr1	203088684	203094089	Zm00001eb037860	Zm00001eb037860	-	4481
Zm00001d031773	chr1	203292266	203293098	Zm00001d031773	-	chr1	203292294	203293202	Zm00001eb037890	Zm00001eb037890	-	804
Zm00001d031774	chr1	203330440	203330781	Zm00001d031774	+	chr1	203330440	203330781	Zm00001eb037910	Zm00001eb037910	+	341
Zm00001d031789	chr1	203757237	203761574	Zm00001d031789	+	chr1	203757237	203761984	Zm00001eb038000	Zm00001eb038000	+	4337
Zm00001d031806	chr1	204249178	204249486	Zm00001d031806	+	chr1	204249178	204249486	Zm00001eb038200	Zm00001eb038200	+	308
Zm00001d031807	chr1	204345287	204350292	Zm00001d031807	+	chr1	204345287	204349239	Zm00001eb038210	Zm00001eb038210	+	3952
Zm00001d031808	chr1	204352947	204355805	Zm00001d031808	+	chr1	204352920	204356352	Zm00001eb038220	Zm00001eb038220	+	2858
Zm00001d031814	chr1	204556193	204559244	Zm00001d031814	-	chr1	204556193	204559244	Zm00001eb038280	Zm00001eb038280	-	3051
Zm00001d031815	chr1	204575793	204578346	Zm00001d031815	-	chr1	204575793	204578346	Zm00001eb038290	Zm00001eb038290	-	2553
Zm00001d031816	chr1	204640137	204645448	Zm00001d031816	-	chr1	204638403	204645448	Zm00001eb038300	Zm00001eb038300	-	5311
Zm00001d031819	chr1	204785564	204786558	Zm00001d031819	-	.	-1	-1	.	-1	.	0
Zm00001d031835	chr1	205069056	205069980	Zm00001d031835	+	chr1	205068951	205070791	Zm00001eb038420	Zm00001eb038420	+	924
Zm00001d031845	chr1	205789873	205791590	Zm00001d031845	-	chr1	205790185	205790788	Zm00001eb038480	Zm00001eb038480	-	603
Zm00001d031862	chr1	206347413	206348427	Zm00001d031862	+	.	-1	-1	.	-1	.	0
Zm00001d031867	chr1	206555618	206558674	Zm00001d031867	+	chr1	206555492	206558671	Zm00001eb038690	Zm00001eb038690	+	3053
Zm00001d031871	chr1	206627296	206633948	Zm00001d031871	-	chr1	206627296	206633948	Zm00001eb038710	Zm00001eb038710	-	6652
Zm00001d031877	chr1	206983014	206983397	Zm00001d031877	+	.	-1	-1	.	-1	.	0
Zm00001d031878	chr1	207004273	207005112	Zm00001d031878	+	chr1	207004276	207005112	Zm00001eb038780	Zm00001eb038780	+	836
Zm00001d031890	chr1	207262520	207263512	Zm00001d031890	+	.	-1	-1	.	-1	.	0
Zm00001d031909	chr1	208282402	208288319	Zm00001d031909	-	chr1	208282402	208288319	Zm00001eb039010	Zm00001eb039010	-	5917
Zm00001d031923	chr1	208735994	208740879	Zm00001d031923	-	chr1	208735994	208736230	Zm00001eb039250	Zm00001eb039250	-	236
Zm00001d031927	chr1	208881610	208898410	Zm00001d031927	-	chr1	208894578	208895629	Zm00001eb039290	Zm00001eb039290	-	1051
Zm00001d031930	chr1	208948568	208949611	Zm00001d031930	-	.	-1	-1	.	-1	.	0
Zm00001d031932	chr1	209053466	209054299	Zm00001d031932	+	chr1	209051858	209054299	Zm00001eb039330	Zm00001eb039330	+	833
Zm00001d031934	chr1	209100056	209101145	Zm00001d031934	-	chr1	209100056	209101145	Zm00001eb039350	Zm00001eb039350	-	1089
Zm00001d031944	chr1	209514459	209515031	Zm00001d031944	-	.	-1	-1	.	-1	.	0
Zm00001d031945	chr1	209515820	209518647	Zm00001d031945	-	chr1	209515820	209518647	Zm00001eb039430	Zm00001eb039430	-	2827
Zm00001d031946	chr1	209519237	209522621	Zm00001d031946	+	chr1	209520201	209522621	Zm00001eb039440	Zm00001eb039440	+	2420
Zm00001d031947	chr1	209523488	209523715	Zm00001d031947	+	chr1	209523219	209523524	Zm00001eb039450	Zm00001eb039450	+	36
Zm00001d031948	chr1	209572300	209575099	Zm00001d031948	-	chr1	209572379	209575099	Zm00001eb039460	Zm00001eb039460	-	2720
Zm00001d031949	chr1	209617116	209617384	Zm00001d031949	+	chr1	209617116	209617384	Zm00001eb039470	Zm00001eb039470	+	268
Zm00001d031952	chr1	209673827	209677519	Zm00001d031952	+	chr1	209673827	209676146	Zm00001eb039510	Zm00001eb039510	+	2319
Zm00001d031953	chr1	209735622	209738414	Zm00001d031953	-	chr1	209735622	209738414	Zm00001eb039530	Zm00001eb039530	-	2792
Zm00001d031959	chr1	209820018	209822112	Zm00001d031959	-	chr1	209820018	209822112	Zm00001eb039570	Zm00001eb039570	-	2094
Zm00001d031989	chr1	210715182	210723844	Zm00001d031989	-	chr1	210716448	210722383	Zm00001eb039780	Zm00001eb039780	-	5935
Zm00001d031991	chr1	210750537	210751624	Zm00001d031991	-	chr1	210750537	210751780	Zm00001eb039790	Zm00001eb039790	-	1087
Zm00001d031994	chr1	210800263	210800600	Zm00001d031994	-	chr1	210796512	210800600	Zm00001eb039820	Zm00001eb039820	-	337
Zm00001d031997	chr1	210910165	210912401	Zm00001d031997	+	chr1	210910165	210912434	Zm00001eb039850	Zm00001eb039850	+	2236
Zm00001d032003	chr1	211024384	211024437	Zm00001d032003	-	chr1	211024384	211025217	Zm00001eb039930	Zm00001eb039930	-	53
Zm00001d032009	chr1	211146451	211147039	Zm00001d032009	-	.	-1	-1	.	-1	.	0
Zm00001d032013	chr1	211200095	211200517	Zm00001d032013	-	chr1	211200095	211200523	Zm00001eb040010	Zm00001eb040010	-	422
Zm00001d032016	chr1	211362947	211368334	Zm00001d032016	+	.	-1	-1	.	-1	.	0
Zm00001d032022	chr1	211434728	211438989	Zm00001d032022	-	chr1	211434728	211438989	Zm00001eb040050	Zm00001eb040050	-	4261
Zm00001d032035	chr1	211902248	211903914	Zm00001d032035	+	chr1	211902067	211903914	Zm00001eb040180	Zm00001eb040180	+	1666
Zm00001d032043	chr1	212193453	212194468	Zm00001d032043	+	.	-1	-1	.	-1	.	0
Zm00001d032048	chr1	212553492	212555684	Zm00001d032048	+	chr1	212553165	212553863	Zm00001eb040300	Zm00001eb040300	+	371
Zm00001d032051	chr1	212639432	212639780	Zm00001d032051	-	.	-1	-1	.	-1	.	0
Zm00001d032055	chr1	212728352	212730032	Zm00001d032055	+	chr1	212728352	212730032	Zm00001eb040350	Zm00001eb040350	+	1680
Zm00001d032062	chr1	212935166	212938271	Zm00001d032062	+	.	-1	-1	.	-1	.	0
Zm00001d032064	chr1	212954803	212962314	Zm00001d032064	+	chr1	212956925	212962314	Zm00001eb040420	Zm00001eb040420	+	5389
Zm00001d032066	chr1	213001231	213003048	Zm00001d032066	-	chr1	213001231	213009505	Zm00001eb040440	Zm00001eb040440	-	1817
Zm00001d032069	chr1	213044253	213046422	Zm00001d032069	+	chr1	213044253	213046422	Zm00001eb040450	Zm00001eb040450	+	2169
Zm00001d032072	chr1	213200134	213204467	Zm00001d032072	-	chr1	213200134	213202694	Zm00001eb040480	Zm00001eb040480	-	2560
Zm00001d032076	chr1	213511497	213513116	Zm00001d032076	-	chr1	213511973	213513116	Zm00001eb040520	Zm00001eb040520	-	1143
Zm00001d032081	chr1	213747121	213748156	Zm00001d032081	-	chr1	213747126	213748156	Zm00001eb040560	Zm00001eb040560	-	1030
Zm00001d032083	chr1	213906609	213907794	Zm00001d032083	+	chr1	213906609	213907794	Zm00001eb040570	Zm00001eb040570	+	1185
Zm00001d032084	chr1	213913588	213914548	Zm00001d032084	-	chr1	213913171	213914548	Zm00001eb040580	Zm00001eb040580	-	960
Zm00001d032085	chr1	213923000	213926495	Zm00001d032085	-	.	-1	-1	.	-1	.	0
Zm00001d032087	chr1	213978019	213978396	Zm00001d032087	+	chr1	213978019	213978336	Zm00001eb040600	Zm00001eb040600	+	317
Zm00001d032089	chr1	214037132	214038738	Zm00001d032089	+	.	-1	-1	.	-1	.	0
Zm00001d032091	chr1	214051153	214051551	Zm00001d032091	-	chr1	214051153	214051551	Zm00001eb040650	Zm00001eb040650	-	398
Zm00001d032100	chr1	214611969	214614190	Zm00001d032100	+	chr1	214611969	214614190	Zm00001eb040760	Zm00001eb040760	+	2221
Zm00001d032104	chr1	214918209	214921414	Zm00001d032104	-	chr1	214918209	214921414	Zm00001eb040800	Zm00001eb040800	-	3205
Zm00001d032105	chr1	214923791	214924886	Zm00001d032105	-	chr1	214923640	214924057	Zm00001eb040810	Zm00001eb040810	-	266
Zm00001d032106	chr1	214927613	214929701	Zm00001d032106	-	chr1	214928690	214929174	Zm00001eb040830	Zm00001eb040830	-	484
Zm00001d032107	chr1	214940113	214945980	Zm00001d032107	-	.	-1	-1	.	-1	.	0
Zm00001d032114	chr1	215278549	215282484	Zm00001d032114	+	chr1	215278549	215282484	Zm00001eb040890	Zm00001eb040890	+	3935
Zm00001d032117	chr1	215454827	215460376	Zm00001d032117	+	chr1	215459851	215460078	Zm00001eb040930	Zm00001eb040930	+	227
Zm00001d032118	chr1	215478873	215482357	Zm00001d032118	-	chr1	215478873	215482357	Zm00001eb040940	Zm00001eb040940	-	3484
Zm00001d032120	chr1	215548532	215549380	Zm00001d032120	+	.	-1	-1	.	-1	.	0
Zm00001d032128	chr1	215674315	215675358	Zm00001d032128	+	chr1	215674315	215675268	Zm00001eb040980	Zm00001eb040980	+	953
Zm00001d032131	chr1	215741862	215743543	Zm00001d032131	+	chr1	215741862	215743543	Zm00001eb041010	Zm00001eb041010	+	1681
Zm00001d032138	chr1	216023806	216023920	Zm00001d032138	+	chr1	216023806	216024600	Zm00001eb041030	Zm00001eb041030	+	114
Zm00001d032139	chr1	216025593	216028687	Zm00001d032139	-	chr1	216025726	216028687	Zm00001eb041040	Zm00001eb041040	-	2961
Zm00001d032146	chr1	216206767	216208082	Zm00001d032146	-	chr1	216199639	216208082	Zm00001eb041090	Zm00001eb041090	-	1315
Zm00001d032148	chr1	216261044	216265791	Zm00001d032148	+	chr1	216261044	216265791	Zm00001eb041100	Zm00001eb041100	+	4747
Zm00001d032155	chr1	216360917	216362263	Zm00001d032155	-	chr1	216360917	216362263	Zm00001eb041140	Zm00001eb041140	-	1346
Zm00001d032167	chr1	217146223	217147237	Zm00001d032167	+	.	-1	-1	.	-1	.	0
Zm00001d032173	chr1	217339094	217340707	Zm00001d032173	-	chr1	217339094	217340749	Zm00001eb041280	Zm00001eb041280	-	1613
Zm00001d032176	chr1	217373016	217373588	Zm00001d032176	-	chr1	217371852	217373588	Zm00001eb041300	Zm00001eb041300	-	572
Zm00001d032179	chr1	217727440	217728616	Zm00001d032179	-	chr1	217727440	217728616	Zm00001eb041330	Zm00001eb041330	-	1176
Zm00001d032188	chr1	218050451	218055679	Zm00001d032188	+	chr1	218050451	218055679	Zm00001eb041410	Zm00001eb041410	+	5228
Zm00001d032190	chr1	218084471	218086000	Zm00001d032190	-	chr1	218084764	218086000	Zm00001eb041430	Zm00001eb041430	-	1236
Zm00001d032192	chr1	218160908	218165932	Zm00001d032192	+	chr1	218164613	218165423	Zm00001eb041440	Zm00001eb041440	+	810
Zm00001d032200	chr1	218676927	218677383	Zm00001d032200	+	chr1	218676509	218677237	Zm00001eb041490	Zm00001eb041490	+	310
Zm00001d032201	chr1	218746233	218748508	Zm00001d032201	-	chr1	218746233	218748508	Zm00001eb041500	Zm00001eb041500	-	2275
Zm00001d032203	chr1	218752359	218753931	Zm00001d032203	+	.	-1	-1	.	-1	.	0
Zm00001d032206	chr1	218782922	218784541	Zm00001d032206	-	chr1	218782922	218784541	Zm00001eb041540	Zm00001eb041540	-	1619
Zm00001d032213	chr1	219033390	219035866	Zm00001d032213	+	chr1	219033390	219035866	Zm00001eb041610	Zm00001eb041610	+	2476
Zm00001d032214	chr1	219081007	219083143	Zm00001d032214	+	chr1	219082756	219083190	Zm00001eb041620	Zm00001eb041620	+	387
